field_id,lucode,crop_name,fs25_fruit,category,area_ha,priority
field_5062,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5063,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5064,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5065,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5066,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5067,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5068,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5069,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5070,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5071,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5072,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5073,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5074,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5075,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5076,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5077,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5078,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5079,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5080,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5081,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5082,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5083,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5084,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5085,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5086,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5087,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5088,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5089,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5090,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5091,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5092,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5093,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5094,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5095,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5096,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5097,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5098,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5099,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5100,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5101,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5102,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5103,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5104,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5105,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5106,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5107,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5108,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5109,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5110,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5111,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5112,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5113,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5114,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5115,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5116,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5117,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5118,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5119,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5120,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5121,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5122,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5123,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5124,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5125,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5126,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5127,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5128,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5129,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5130,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5131,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5132,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5133,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5134,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5135,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5136,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5137,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5138,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5139,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5140,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5141,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5142,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5143,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5144,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5145,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5146,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5147,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5148,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5149,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5150,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5151,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5152,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5153,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5154,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5155,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5156,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5157,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5158,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5159,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5160,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5161,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5162,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5163,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5164,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5165,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5166,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5167,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5168,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5169,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5170,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5171,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5172,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5173,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5174,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5175,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5176,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5177,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5178,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5179,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5180,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5181,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5182,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5183,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5184,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5185,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5186,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5187,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5188,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5189,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5190,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5191,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5192,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5193,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5194,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5195,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5196,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5197,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5198,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5199,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5200,LG20,Permanent Grassland,grass,grassland,0.416,1
field_5201,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5202,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5203,LG20,Permanent Grassland,grass,grassland,0.416,1
field_5204,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5205,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5206,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5207,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5208,LG20,Permanent Grassland,grass,grassland,0.416,1
field_5209,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5210,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5211,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5212,LG20,Permanent Grassland,grass,grassland,0.416,1
field_5213,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5214,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5215,LG20,Permanent Grassland,grass,grassland,0.416,1
field_5216,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5217,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5218,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5219,LG20,Permanent Grassland,grass,grassland,0.416,1
field_5220,LG20,Permanent Grassland,grass,grassland,0.416,1
field_5221,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5222,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5223,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5224,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5225,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5226,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5227,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5228,LG20,Permanent Grassland,grass,grassland,0.416,1
field_5229,LG20,Permanent Grassland,grass,grassland,0.416,1
field_5230,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5231,LG20,Permanent Grassland,grass,grassland,0.416,1
field_5232,LG20,Permanent Grassland,grass,grassland,0.416,1
field_5233,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5234,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5235,LG20,Permanent Grassland,grass,grassland,0.416,1
field_5236,LG20,Permanent Grassland,grass,grassland,0.416,1
field_5237,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5238,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5239,LG20,Permanent Grassland,grass,grassland,0.416,1
field_5240,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5241,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5242,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5243,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5244,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5245,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5246,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5247,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5248,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5249,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5250,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5251,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5252,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5253,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5254,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5255,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5256,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5257,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5258,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5259,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5260,LG20,Permanent Grassland,grass,grassland,0.416,1
field_5261,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5262,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5263,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5264,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5265,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5266,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5267,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5268,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5269,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5270,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5271,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5272,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5273,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5274,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5275,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5276,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5277,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5278,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5279,LG20,Permanent Grassland,grass,grassland,0.416,1
field_5280,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5281,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5282,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5283,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5284,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5285,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5286,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5287,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5288,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5289,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5290,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5291,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5292,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5293,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5294,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5295,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5296,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5297,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5298,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5299,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5300,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5301,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5302,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5303,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5304,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5305,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5306,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5307,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5308,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5309,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5310,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5311,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5312,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5313,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5314,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5315,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5316,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5317,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5318,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5319,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5320,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5321,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_5322,PG01,Permanent Grassland (all),grass,grassland,0.416,1
